1.118620896167662124e+02
5.408303293009452517e+01
2.751074980911483081e+01
2.272121338764648968e+01
1.659311187923534447e+01
1.890499174060105148e+01
1.421078520262809164e+01
1.387290831713967165e+01
1.606322471089780635e+01
1.184829604551164017e+01
1.203335978185618771e+01
8.610931898088240999e+00
8.631227674815086459e+00
8.971328340393380785e+00
7.800958535790637249e+00
8.033490578699167273e+00
7.048959130860807498e+00
6.842292098891479490e+00
6.945998638636033284e+00
6.523099181931637958e+00
