-5.039042386801849460e+00 1.020857138826506416e+00 4.664169240851638865e-01 3.432737203732832421e-01 2.174582603219707422e-01 2.816501892093125625e-01 3.069647728192482217e-01 2.426885998628536267e-01 1.821157395542464807e-01 1.069613613963103088e-01 1.632661906556180098e-01 2.024275672944298998e-01 1.776307790012707777e-01 2.341365752981751092e-01 1.856033947714900156e-01 1.021459644592352528e-01 8.671309114879814650e-02 4.088224790059505342e-02 5.020282263359340802e-02 7.901940305947395549e-02
-4.964391882966814329e+00 1.050945279451983794e+00 4.303218899904430739e-01 3.626916089783890351e-01 2.774853397048904768e-01 2.870936773847935775e-01 2.914060668552552191e-01 2.468837123974395864e-01 1.896489976784122011e-01 9.309046565917301896e-02 5.970333929221523228e-02 1.078199338207133512e-01 2.238034431751746989e-01 2.306399334997710771e-01 1.668154696091985745e-01 2.328911746670250249e-01 2.224545122049013113e-01 9.285982546403437343e-02 2.937795446289819673e-02 6.625770508277259441e-02
-5.066593028770685514e+00 8.781329954581895691e-01 4.599556953345994015e-01 4.134971635001713497e-01 2.881199326429401686e-01 2.806544431890329316e-01 2.976433286652985788e-01 2.685666913530946887e-01 1.433466897608826063e-01 6.252436984203124659e-02 2.408657648394421646e-02 7.506738921449938873e-02 2.099477764103351296e-01 2.195477225110266661e-01 1.594412719198432804e-01 2.665874481457609635e-01 2.605460445634764088e-01 1.105470098440225479e-01 8.489554446167462201e-03 3.480411577127858619e-02
-5.308720577744131752e+00 7.430294318793790875e-01 5.128027836125814698e-01 4.845202892464944844e-01 3.452403044012196109e-01 3.106977740125591581e-01 3.077339872354335482e-01 2.681708919531685109e-01 1.604793759236980699e-01 1.635081820517316764e-01 1.207250029028160004e-01 9.164770134274664859e-02 1.156021130619675347e-01 1.288984933827432011e-01 1.093019708304362597e-01 1.604983339168312151e-01 1.341696566834131576e-01 4.477380941931961844e-02 6.390278610823992012e-02 1.014071695176917698e-01
-5.022587505316143286e+00 7.047544337474309639e-01 3.749416732425485121e-01 6.134552008951721369e-01 2.401826363095086181e-01 3.026136671874854467e-01 4.882759005138668229e-01 1.354469463414325336e-01 1.306176694450992826e-01 3.046086471705043430e-01 1.084707120730878938e-01 1.186913272758045035e-01 1.831173945593988495e-01 1.598014635307189735e-01 1.308980128202867077e-01 1.759858140440690721e-01 4.218193733026283365e-02 4.128503087943103528e-02 9.784907068608293679e-02 1.017324919626261398e-01
-4.830089192011336685e+00 6.430202322209492838e-01 3.357792604796530633e-01 6.652472891656791010e-01 1.656459522438525622e-01 2.440042312412924741e-01 4.955107959365797621e-01 4.841854258643143311e-02 7.595379144450122022e-02 3.295845720849249760e-01 7.280077128620934812e-02 1.247617166857934584e-01 1.839778289295560532e-01 2.548470748614866666e-01 1.946474859479785935e-01 2.053246112667263534e-01 -2.617931678818982786e-03 1.142296021860486101e-02 1.108402816882825270e-01 1.262823262356574383e-01
-4.997909614826237856e+00 6.992978144944551611e-01 4.042911292070160423e-01 6.157122279434471546e-01 2.218853005128091083e-01 2.501057710550416147e-01 3.838709290428831689e-01 1.011517854483987983e-01 1.045456919533872542e-01 2.434160000041413474e-01 5.946463835946598497e-02 9.407217271105296208e-02 1.478082964873606853e-01 2.220951925796404991e-01 2.499343284244997521e-01 2.105678197344483249e-01 5.756147333236792674e-02 3.695505551084789925e-02 1.113213407640364083e-01 1.519098295774873875e-01
-5.089555672262829233e+00 8.330356229099520338e-01 4.421648087830284957e-01 4.992698130771773268e-01 2.799762435537336280e-01 2.602353304422550528e-01 2.695027320053900444e-01 2.195173568943198650e-01 1.326420404726671998e-01 1.498410744821215557e-01 1.066276755834636991e-01 6.047224338410818467e-02 1.177180528377532731e-01 2.151009241520203119e-01 2.611838456181704848e-01 1.905753541610551438e-01 1.063354039579972737e-01 6.625012650191375307e-02 6.241732847847623195e-02 9.423246161971492174e-02
-5.017380376535569120e+00 9.941291588627211295e-01 4.310863649083450655e-01 3.651195657244913351e-01 2.810858811539723723e-01 2.579069852293361387e-01 2.150632543734570246e-01 1.901204443950937073e-01 1.453332525180542623e-01 1.835641486951974932e-01 1.561241976061810144e-01 5.554094417083269009e-02 1.483142020238118197e-01 2.684679415468718688e-01 2.269897709398747687e-01 1.370932449236923201e-01 7.884049084627513249e-02 1.185437770511106603e-01 1.507007650998425097e-01 1.413759971419019656e-01
-4.696436817668790731e+00 8.599792808215898088e-01 3.150394416823725785e-01 5.220821057320047531e-01 1.308412414274301716e-01 2.446560045831334129e-01 2.330271839056394234e-01 2.008381324329153172e-01 1.447885897856848181e-01 1.421580348759533263e-01 2.031625896158572031e-01 5.073651373519668523e-02 2.054116456897467635e-01 3.083937212930057403e-01 1.217335106890359703e-01 1.184850103499941604e-01 3.811950766563682036e-02 9.334981726301373739e-02 1.742861396835236887e-01 1.051198406228578824e-01
-4.671976246511425401e+00 8.121581945239875200e-01 3.110416646217635805e-01 5.960654687610682512e-01 1.527585793404050707e-01 2.582277938663816719e-01 2.391605870996220962e-01 2.166233084490769289e-01 1.434853046976873880e-01 1.355184235152178673e-01 2.405015368368556561e-01 5.840843296011147961e-02 1.908023371459383888e-01 2.728316858407234258e-01 9.836652490260422432e-02 1.232109518216357030e-01 1.614767065173125515e-02 6.597554079644818437e-02 1.334249963562777475e-01 6.794800688028969360e-02
-4.902800892254260745e+00 9.954686108364280139e-01 3.730542039565185042e-01 3.608096998829857793e-01 2.601144834946854112e-01 2.393078500819957322e-01 1.691415374008644334e-01 1.743007377485823739e-01 1.439983348695448861e-01 1.804702514056758522e-01 1.928797351575459729e-01 1.040488371146859742e-01 1.469371418234674542e-01 2.120428603419435287e-01 1.808637426083860855e-01 1.041980133360852212e-01 5.832697924502637521e-02 9.717049148057481378e-02 1.042633737872484395e-01 4.755103743880290113e-02
-5.002652560017369687e+00 1.001384243317082312e+00 4.565113316384716291e-01 3.230952756562152639e-01 2.607427645181957798e-01 2.287833632804710804e-01 1.798235560977098635e-01 1.829236393557700791e-01 1.697298917418670894e-01 2.537482498828725896e-01 1.729776791044355111e-01 1.195557881677716400e-01 1.394050172806011179e-01 1.952656929729733870e-01 2.026271801896598890e-01 1.579096240579602184e-01 1.282949049401157227e-01 1.337888708240445867e-01 1.279200588415826956e-01 8.432639471026162625e-02
-5.144955359936571604e+00 8.756981654137111493e-01 5.975660226417897070e-01 3.968600267622984235e-01 3.215812213864444047e-01 2.349432748371464430e-01 1.527031313139523006e-01 2.062493058473738594e-01 1.525601820957087906e-01 2.270066361675321942e-01 1.307184914994892755e-01 1.171306371636184340e-01 1.357684320496613806e-01 2.012798906040733360e-01 1.870140418059890730e-01 1.309124570055310299e-01 1.370983845094930209e-01 1.023994660654654887e-01 1.399834155976125705e-01 9.278761479646710497e-02
-5.289527210046879091e+00 7.979303437814038169e-01 5.584182592372244347e-01 4.760135668991731239e-01 3.974236577464553277e-01 3.337686668248003863e-01 2.216811532923816941e-01 2.322287425833738095e-01 1.606316348707123309e-01 1.560185129496562406e-01 1.212171721011690295e-01 1.304551928784093706e-01 1.682987786920538131e-01 2.312434090972013689e-01 1.335830104083502723e-01 1.290529169058132475e-01 1.475581084264670217e-01 1.078452855201345179e-01 1.270783978087813848e-01 6.282165859061275559e-02
-4.995736421500843960e+00 4.651391061064484300e-01 5.131427143812288261e-01 4.572177015384590315e-01 4.368647776291785245e-01 4.487602617663604687e-01 1.980453984574684079e-01 2.421150179840326766e-01 8.431016551917036583e-02 1.959603680070669818e-01 1.970042681505972115e-01 1.990583790169600520e-01 3.249238918956064235e-03 2.472029001671068316e-01 9.273225396857583125e-02 1.321114885192775090e-01 1.405029189803288503e-01 9.014931460274452912e-02 1.503076945019582722e-01 7.177828383943475610e-02
-4.736925182016343605e+00 6.941300789463655807e-01 5.436840413187464804e-01 3.631230674606371056e-01 2.608741573623784005e-01 3.106334112155259564e-01 1.216595611795660697e-01 2.056909683288320467e-01 1.132055785739641829e-01 2.339644658551042478e-01 2.023546487797164284e-01 2.128707337433752844e-01 4.350653733721718958e-02 3.100884099475648137e-01 1.544870394848961437e-01 1.429809533473616334e-01 1.373867706696460522e-01 1.164907074381585639e-01 1.552112697020073817e-01 5.908684802715091777e-02
-3.774532755127399497e+00 5.333352750066037151e-01 2.263851361145094165e-01 4.012722944909550837e-01 -4.509266899843915322e-02 3.909906608125046645e-01 1.317200285301172447e-01 1.078339189311780522e-01 2.410060574549772738e-01 9.028189745082512707e-02 1.100924591309613426e-01 2.099516541816578152e-01 9.316493323068469889e-02 3.436402415738576410e-01 1.608805303411650622e-01 1.385252504764290793e-01 7.391961410517820796e-02 1.715261205566166458e-01 8.415077167809544012e-02 8.690960464809989461e-02
-2.612868676884879005e+00 -1.585630286122233779e-01 1.345761199544767139e-01 3.518027655523457975e-01 -1.673120398566328992e-01 3.998746554300993128e-01 8.789855687457415190e-02 8.567901366675328978e-02 2.825762584496353536e-01 6.549945780919221028e-02 1.831734683637634697e-01 2.114985361451657275e-01 3.924042978559767053e-02 3.229888318592727958e-01 4.915588464606069491e-02 1.780849296268145754e-01 8.657826165542742425e-02 1.616647942031979590e-01 8.420055949204215129e-02 1.571345006569022373e-01
-2.064301664830035854e+00 -6.164652850655110150e-01 2.012290281960894822e-01 4.090245954015813701e-01 -1.836214125898497918e-01 4.128248933670533027e-01 1.206334238959438643e-01 8.695148945124575590e-02 2.920694940283728447e-01 1.888233401463076944e-01 2.769120450683897339e-01 1.981212919819267948e-01 8.465324441235383413e-02 3.325595407952297577e-01 7.953813447845470286e-02 1.989119162096212590e-01 1.157688367115346784e-01 2.026036673540206889e-01 1.440435037243962546e-01 2.012290179374351673e-01
-1.842566679206057545e+00 -7.856062839302199174e-01 2.441942420361043475e-01 2.993080004973968089e-01 -2.050802194318978589e-01 3.936774844410323992e-01 2.063802267934590207e-01 1.230314920527639938e-01 3.091199519477040858e-01 2.317914058922160014e-01 2.612140060617914594e-01 1.961387044532935942e-01 1.448280856047122200e-01 3.730412575348009407e-01 9.001657531018597558e-02 1.535834059215118175e-01 7.098395319200259679e-02 1.974521815143309711e-01 1.798609078579900544e-01 2.066444692107338443e-01
-1.625203849972451042e+00 -7.384815550860152067e-01 3.079503217371608592e-01 2.508651371631058224e-01 -1.529223280666169305e-01 3.742546101299402128e-01 1.680025395320396131e-01 9.590983110116411969e-02 2.738672764742764443e-01 1.588911515833900390e-01 1.843481868668359613e-01 1.808860962160901698e-01 1.225213496920899287e-01 3.411752100511410424e-01 4.323343657196049988e-02 1.325532261731269812e-01 1.182267384695177698e-01 2.335379828201882280e-01 2.019623168049412831e-01 1.546815743462511550e-01
-1.069977576104574446e+00 -3.668499443237249191e-01 4.499864992312915812e-01 4.130184946908677102e-01 1.747585862302452817e-02 3.283172179335882013e-01 8.563319299860087941e-03 4.911556941702164419e-02 1.427974978326428668e-01 4.650613194715196019e-02 1.045736801269616795e-01 6.500730592231830640e-02 5.380125554046463580e-03 3.066989505692123141e-01 1.054078263067400288e-02 2.164963828600854207e-02 6.193774729010640551e-02 1.942978710096787964e-01 1.595375288730729313e-01 1.002194430409759779e-01
-5.568558970507783146e-01 4.815970241538255481e-01 5.856984420442842287e-01 4.852358919353454425e-01 1.100555818334421759e-01 2.713855028277539772e-01 -1.325634336205379904e-01 -6.414470321549961551e-02 -6.934937543712401883e-03 1.386241652741596964e-03 1.606963567206458054e-01 1.314716302156442550e-02 -9.474060619385511750e-02 2.864502545875469708e-01 6.075664149240486006e-02 -2.456727185261382319e-03 -7.656688718138426886e-02 1.566855046163871321e-02 2.679122965363284550e-02 3.510529960266191296e-02
-3.825794979163107956e-01 1.457744993341711703e+00 5.823391401561357067e-02 4.828132081375496876e-01 2.196128854830947663e-01 6.600207993510373572e-02 -1.679198651234833362e-01 -6.568352187673337506e-02 -1.730298649652128595e-01 3.881212327488110791e-02 2.141462537835291391e-01 6.424415526439838930e-03 -7.467225735465783665e-02 2.792700993441406543e-01 3.312838767451623673e-02 8.766322680333843084e-03 -9.201070647595183116e-02 2.946597371673071591e-02 2.471339564921784179e-02 3.297358714590093581e-02
-6.416389558000802351e-01 2.056775885178459884e+00 -3.260056046722106249e-01 4.847394961714237560e-01 3.940069103476838697e-01 -2.393341533579922686e-01 -3.987615354918713079e-02 -7.308478189611317122e-02 -3.418227261378401494e-01 2.496990359296393236e-01 3.216720562521268451e-02 1.192999681056712280e-01 -9.756229009171640820e-02 2.287852098382437971e-01 1.143885040004709308e-01 -8.434755327113024892e-02 -7.915527902197219690e-02 2.897475087923620518e-02 3.885080866021938667e-02 -2.545649200671671209e-03
-9.978390473943000716e-01 2.067941896926186907e+00 -3.382163167385027758e-01 4.819666639853049661e-01 3.892360000649496832e-01 -3.057610942214967764e-01 1.685194226816231914e-03 -1.184694172818587105e-01 -3.153736174323513719e-01 2.455196806880471372e-01 2.518278550571362642e-02 1.204053073297612630e-01 -1.291289387498399666e-01 2.629328641058644167e-01 1.245381754794254447e-01 -6.272292554109282214e-02 -1.032263495931476233e-01 5.445867409558367150e-02 8.143114600246642576e-02 3.952479929384158236e-03
-2.014258143666433742e+00 1.898981860723203852e+00 -2.012326290701359488e-01 4.016601126578414060e-01 4.368413468627737051e-01 -3.798439251625835289e-01 -5.716517173352455607e-03 -2.224620113675790656e-01 -2.854153103356040777e-01 1.625217714068584729e-01 -4.557781653668218844e-03 3.838277551075382904e-02 -9.129101058403803204e-02 2.860074705509596527e-01 1.685853952343412954e-01 4.642945620030373977e-02 -2.366404311732060728e-02 2.149463057145186984e-01 2.038947497727368052e-01 1.309685000339327887e-01
-3.212539052195625633e+00 1.574465171531614249e+00 2.585520904458867286e-01 2.065279308979672546e-01 6.540388476237968263e-01 -1.659950133012102202e-01 3.435058664735862657e-04 -1.545344961060444444e-01 -1.757320355405626311e-01 1.392133189371580759e-01 7.076983311697929158e-02 -1.766955787919779943e-03 -6.381779067914986059e-02 2.417708606498166490e-01 9.186810853022819856e-02 1.382282829519601020e-01 3.239644038471321819e-02 3.385782317169099831e-01 4.150909069964889286e-01 2.821187635027920804e-01
-3.213932259517827017e+00 1.621469833085975587e+00 6.661369196659536751e-01 2.961725453993349078e-01 7.119512490454088516e-01 1.462510532830169907e-01 3.349849944296846016e-01 -7.031874093913621782e-02 -1.250880958585096348e-01 1.511966116370060641e-02 -1.407262653586549561e-01 1.180738229686287694e-01 -5.270134874896577337e-02 3.228088177343158699e-02 -8.180268890070681309e-02 1.399596565542703674e-01 4.463071145058886829e-02 3.953933619572798375e-02 1.201262770623233028e-01 2.460520022593023215e-01
-3.046906266891363124e+00 1.851961606014317363e+00 7.207367195471751087e-01 4.058358363358138821e-01 6.872171411299790034e-01 1.751192449986447575e-01 2.754801215848873275e-01 -2.331770068974022350e-02 -2.025076566948837697e-01 -7.340088181083828656e-02 -1.885005721926819588e-01 2.036422329973186784e-01 -1.304056030187009281e-02 7.351630889672212954e-02 -1.154770293765646633e-01 7.154210717680745124e-02 5.670429223795334095e-02 -5.404397616492966940e-03 6.852905834176763189e-02 2.044962146739256748e-01
-2.764479441086289402e+00 1.973050165409812040e+00 4.219037613815946330e-01 4.474549095595230508e-01 6.252655382017234809e-01 2.054308088559657630e-01 1.216504412358997422e-01 2.730892494853001673e-02 -2.630773778552772946e-01 1.397462607682445172e-02 -1.102010855429942510e-01 2.311888433150177669e-01 -3.218624577396984876e-02 1.148230503376611034e-01 -1.072263220057752958e-01 1.134671789990051617e-02 1.351856891925569126e-01 6.139007107803842733e-02 7.535229063802231786e-02 9.436761169603229138e-02
-2.130571586730934275e+00 2.021985423632850498e+00 1.849475282265862219e-01 2.212069777736583032e-01 5.445529903719666942e-01 1.118131406508348913e-01 4.662059031776068230e-02 -4.793652184822725509e-02 -2.841010536168404599e-01 7.024713801044615846e-02 -1.020597969788922532e-01 3.400240249010162974e-01 -1.602770090549335974e-02 1.414535833443186785e-01 -5.451761271554923793e-02 2.277219823900258344e-01 1.420893275388270538e-01 -2.999056547836590272e-02 -2.832516528181286755e-02 1.198599931728442092e-01
