1.098785867519248853e+02
5.433336783527027336e+01
2.855710844553500749e+01
2.440898337495015014e+01
1.638696607429488239e+01
1.934136448997633551e+01
1.438554558108366876e+01
1.440230899814330812e+01
1.546331823234536351e+01
1.188861891614518385e+01
1.173276744517001546e+01
8.626066084582323157e+00
8.518363186093610651e+00
8.491706784287645249e+00
7.888504426346528042e+00
7.734774686786289877e+00
7.057190823533010970e+00
6.623602354427942096e+00
7.176077435811204275e+00
6.378877629936856586e+00
